Survived,Pclass,Sex,Age,SibSp,Parch,Fare,FamilySize,IsAlone,FarePerPerson,Embarked_Q,Embarked_S,Title_Group_Miss,Title_Group_Mr,Title_Group_Mrs,Title_Group_Officer,Title_Group_Royalty,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown
1,2,1,0.9504207707150204,0.4327933656785018,-0.4736736092984604,0.0954164367952591,0.059159876663617626,0,-0.1497205234642343,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.9344566417526784,-0.47454519624983954,-0.4736736092984604,-0.8266589059991073,-0.5609748304808925,1,-0.5610054158476749,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,1.553581542704684,0.4327933656785018,-0.4736736092984604,1.5560814831291163,0.059159876663617626,0,0.896868266515755,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,1,-1.1606419312488023,0.4327933656785018,2.0089333664952354,2.0316232164746784,1.299429290952638,0,0.08890172065120326,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0,3,1,-0.6328762557578467,1.340131927606843,2.0089333664952354,0.5045492047901105,1.9195639980971482,0,-0.578506900629949,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,2,1,-0.4066909662617228,1.340131927606843,3.250236854392083,-0.25875819818535845,2.5396987052416584,0,-0.8410291723640602,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,1,0,2.609112893686595,0.4327933656785018,4.491540342288931,2.0316232164746784,2.5396987052416584,0,-0.29399576341538886,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0,2,0,0.12107470922923289,-0.47454519624983954,-0.4736736092984604,-0.661784506956406,-0.5609748304808925,1,-0.32473537128697505,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,1,1.1766060602111441,0.4327933656785018,0.7676298785983874,0.1076293552428666,0.6792945838081278,0,-0.4472457647628935,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.7082713522565546,-0.47454519624983954,-0.4736736092984604,-0.710636180746836,-0.5609748304808925,1,-0.3947413104160713,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.33129586976301484,0.4327933656785018,-0.4736736092984604,-0.7949053180353277,0.059159876663617626,0,-0.7876496437781243,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,1,-0.10511058026689096,-0.47454519624983954,-0.4736736092984604,-0.539655322480331,-0.5609748304808925,1,-0.1497205234642343,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.7784178781310577,-0.5609748304808925,1,-0.49187455095769234,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,0,-1.9145928962358818,-0.47454519624983954,2.0089333664952354,2.0316232164746784,0.6792945838081278,0,0.4717992047177954,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,-1.2360370277475103,-0.47454519624983954,0.7676298785983874,-0.22211944284253596,0.059159876663617626,0,-0.37723982563379727,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0.34725999872535673,-0.47454519624983954,-0.4736736092984604,0.12228485737999564,-0.5609748304808925,1,0.7988599517350203,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3,1,-1.8391977997371738,1.340131927606843,0.7676298785983874,-0.23392689239768297,1.299429290952638,0,-0.722747137611539,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1.7043717357021,-0.47454519624983954,-0.4736736092984604,0.3152489688521941,-0.5609748304808925,1,1.0753834112949507,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,2,0,0.49805019172277265,0.4327933656785018,2.0089333664952354,0.18090686592851163,1.299429290952638,0,-0.5741315294343805,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,0.4327933656785018,-0.4736736092984604,-0.19932036668454228,0.059159876663617626,0,-0.3609004394410662,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,0.18090686592851163,-0.5609748304808925,1,0.8828670786899359,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,0,1.478186446205976,0.4327933656785018,-0.4736736092984604,2.0316232164746784,0.059159876663617626,0,1.2376011734448926,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.5609748304808925,1,-0.49624992215326086,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3,0,-0.029715483768183015,-0.47454519624983954,-0.4736736092984604,-0.7890040358414437,-0.5609748304808925,1,-0.5070448379669675,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,2.684507990185303,-0.47454519624983954,-0.4736736092984604,0.12228485737999564,-0.5609748304808925,1,0.7988599517350203,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,1,0.4226550952240647,0.4327933656785018,-0.4736736092984604,1.358842850200255,0.059159876663617626,0,0.7555402766019356,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,2,1,1.553581542704684,-0.47454519624983954,-0.4736736092984604,-0.661784506956406,-0.5609748304808925,1,-0.32473537128697505,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.7961266098800885,-0.5609748304808925,1,-0.5172517038919898,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1.4027913497072682,-0.47454519624983954,-0.4736736092984604,0.12228485737999564,-0.5609748304808925,1,0.7988599517350203,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0,3,0,0.34725999872535673,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.5609748304808925,1,-0.49624992215326086,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,1.3273962532085601,-0.47454519624983954,-0.4736736092984604,0.7060623591756342,-0.5609748304808925,1,1.635430924327721,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0,2,0,1.4027913497072682,-0.47454519624983954,-0.4736736092984604,-0.539655322480331,-0.5609748304808925,1,-0.1497205234642343,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.5609748304808925,1,-0.49624992215326086,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.6488403847201886,-0.47454519624983954,-0.4736736092984604,-0.8303227815333896,-0.5609748304808925,1,-0.5662558612823572,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,2,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-1.1747270817559212,-0.5609748304808925,1,-1.059797732142486,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,2.005952121696932,-0.47454519624983954,-0.4736736092984604,0.12228485737999564,-0.5609748304808925,1,0.7988599517350203,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.7973479017248494,-0.5609748304808925,1,-0.5190018523702172,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3,1,-2.159626959856683,1.340131927606843,0.7676298785983874,-0.23392689239768297,1.299429290952638,0,-0.722747137611539,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.8205524467753036,-0.5609748304808925,1,-0.552254673456538,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.6488403847201886,-0.47454519624983954,-0.4736736092984604,-0.7515494575463212,-0.5609748304808925,1,-0.4533712844366895,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,1,0.2718649022266488,0.4327933656785018,2.0089333664952354,0.18090686592851163,1.299429290952638,0,-0.5741315294343805,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,2,1,-0.4820860627604307,-0.47454519624983954,-0.4736736092984604,-0.5009794523404475,-0.5609748304808925,1,-0.09429682145572876,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,3,1,-0.5574811592591387,-0.47454519624983954,-0.4736736092984604,-0.6941487408425658,-0.5609748304808925,1,-0.3711143059600013,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,1.3655599553464393,-0.5609748304808925,1,2.5805111025705205,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0.34725999872535673,0.4327933656785018,-0.4736736092984604,-0.14884193215689093,0.059159876663617626,0,-0.32473537128697505,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.029715483768183015,0.4327933656785018,-0.4736736092984604,-0.8305279585633094,0.059159876663617626,0,-0.8131738091845927,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.5574811592591387,-0.47454519624983954,-0.4736736092984604,-0.8073234135128551,-0.5609748304808925,1,-0.5332970651403787,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3,1,-2.065383089233298,-0.47454519624983954,0.7676298785983874,-0.5744621400560124,0.059159876663617626,0,-0.6296952433211443,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-1.537617413742342,4.0621476133918675,2.0089333664952354,1.1164164190152461,3.779968119530679,0,-0.649387913998159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-1.1747270817559212,-0.5609748304808925,1,-1.059797732142486,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,1.553581542704684,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.5609748304808925,1,-0.49624992215326086,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3,1,2.533717797187887,-0.47454519624983954,-0.4736736092984604,-0.7063616592901734,-0.5609748304808925,1,-0.38861579074227537,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0,-0.33129586976301484,0.4327933656785018,-0.4736736092984604,2.0316232164746784,0.059159876663617626,0,1.2376011734448926,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,3,1,-0.6328762557578467,2.2474704895351842,0.7676298785983874,0.06936383916282275,1.9195639980971482,0,-0.7032364823762599,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0.4226550952240647,0.4327933656785018,-0.4736736092984604,2.0316232164746784,0.059159876663617626,0,1.2376011734448926,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0,2.1567423146943474,-0.47454519624983954,-0.4736736092984604,0.2761676298198501,-0.5609748304808925,1,1.0193786599916737,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.5609748304808925,1,-0.49624992215326086,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3,0,-1.537617413742342,0.4327933656785018,0.7676298785983874,-0.39798546848808397,0.6792945838081278,0,-0.6887662547582757,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,0.4327933656785018,-0.4736736092984604,-0.19932036668454228,0.059159876663617626,0,-0.3609004394410662,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.6328762557578467,-0.47454519624983954,-0.4736736092984604,-0.8205524467753036,-0.5609748304808925,1,-0.552254673456538,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,1.9305570251982238,-0.47454519624983954,-0.4736736092984604,0.3152489688521941,-0.5609748304808925,1,1.0753834112949507,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,0,3.1368785691775507,-0.47454519624983954,-0.4736736092984604,1.2436359479002839,-0.5609748304808925,1,2.405790279692122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.6328762557578467,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.5609748304808925,1,-0.49624992215326086,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.46841492659174694,-0.5609748304808925,1,-0.04763086243227325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1.8551619286995158,0.4327933656785018,-0.4736736092984604,2.0316232164746784,0.059159876663617626,0,1.2376011734448926,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.437066807520428,-0.5609748304808925,1,-0.002708051293132155,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,1,-0.33129586976301484,0.4327933656785018,2.0089333664952354,2.0316232164746784,1.299429290952638,0,0.08890172065120326,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,3,0,-0.4066909662617228,-0.47454519624983954,-0.4736736092984604,-0.7938892032204868,-0.5609748304808925,1,-0.5140454318798772,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.9344566417526784,-0.47454519624983954,-0.4736736092984604,-0.7515494575463212,-0.5609748304808925,1,-0.4533712844366895,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,1,-0.6328762557578467,-0.47454519624983954,-0.4736736092984604,-0.7961266098800885,-0.5609748304808925,1,-0.5172517038919898,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,1,-0.6328762557578467,-0.47454519624983954,-0.4736736092984604,-0.8020278920739724,-0.5609748304808925,1,-0.5257084213387846,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,1,0.5734452882214806,-0.47454519624983954,-0.4736736092984604,-0.7063616592901734,-0.5609748304808925,1,-0.38861579074227537,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,-1.0098517382513863,-0.47454519624983954,-0.4736736092984604,2.0316232164746784,-0.5609748304808925,1,3.535000079032271,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,-0.8590615452539705,0.4327933656785018,-0.4736736092984604,2.0316232164746784,0.059159876663617626,0,1.2376011734448926,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,2,1,0.2718649022266488,-0.47454519624983954,2.0089333664952354,0.0954164367952591,0.6792945838081278,0,-0.45307725949234723,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,0.12228485737999564,-0.5609748304808925,1,0.7988599517350203,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.10511058026689096,-0.47454519624983954,-0.4736736092984604,-0.07434312962648525,-0.5609748304808925,1,0.5170860467404077,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3,0,-0.2559007732643069,-0.47454519624983954,-0.4736736092984604,1.5851873103734548,-0.5609748304808925,1,2.8952438037071118,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3,0,-0.029715483768183015,-0.47454519624983954,-0.4736736092984604,-0.7961266098800885,-0.5609748304808925,1,-0.5172517038919898,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.5609748304808925,1,-0.49624992215326086,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0.49805019172277265,-0.47454519624983954,-0.4736736092984604,0.1094612930100078,-0.5609748304808925,1,0.7804833927136327,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,1,1.8551619286995158,0.4327933656785018,-0.4736736092984604,1.7270623413956212,0.059159876663617626,0,1.0193786599916737,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.4066909662617228,-0.47454519624983954,-0.4736736092984604,-0.8085447053576159,-0.5609748304808925,1,-0.5350472136186061,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,1.3273962532085601,-0.47454519624983954,-0.4736736092984604,0.48724594193354015,-0.5609748304808925,1,1.3218603217806728,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1,2,1,0.34725999872535673,-0.47454519624983954,-0.4736736092984604,-0.661784506956406,-0.5609748304808925,1,-0.32473537128697505,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,0.005040840282963516,-0.5609748304808925,1,0.6308456978251892,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,1,0.49805019172277265,0.4327933656785018,-0.4736736092984604,0.0954164367952591,0.059159876663617626,0,-0.1497205234642343,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0,0.19646980572794084,-0.47454519624983954,-0.4736736092984604,-0.7890040358414437,-0.5609748304808925,1,-0.5070448379669675,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,2.0316232164746784,-0.5609748304808925,1,3.535000079032271,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0,3,0,-0.5574811592591387,-0.47454519624983954,-0.4736736092984604,-0.7890040358414437,-0.5609748304808925,1,-0.5070448379669675,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.8217737386200644,-0.5609748304808925,1,-0.5540048219347654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1.1012109637124363,-0.47454519624983954,0.7676298785983874,1.6576538832741783,0.059159876663617626,0,0.9696464408343636,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.8215685615901446,-0.5609748304808925,1,-0.5537107969904231,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.8373281259669584,-0.47454519624983954,-0.4736736092984604,-0.7961266098800885,-0.5609748304808925,1,-0.5172517038919898,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,1,1.553581542704684,-0.47454519624983954,-0.4736736092984604,-0.661784506956406,-0.5609748304808925,1,-0.32473537128697505,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,2.0316232164746784,-0.5609748304808925,1,3.535000079032271,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0,3,0,0.7242354812188965,-0.47454519624983954,-0.4736736092984604,-0.7875775669667633,-0.5609748304808925,1,-0.505000664544398,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,2,0,-0.4820860627604307,1.340131927606843,0.7676298785983874,-0.612932833165976,1.299429290952638,0,-0.8585306571463341,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,1,-2.065383089233298,0.4327933656785018,0.7676298785983874,0.0954164367952591,0.6792945838081278,0,-0.45307725949234723,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.8215685615901446,-0.5609748304808925,1,-0.5537107969904231,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.9344566417526784,0.4327933656785018,0.7676298785983874,-0.8215685615901446,0.6792945838081278,0,-0.8911044206231027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3,1,0.4226550952240647,-0.47454519624983954,2.0089333664952354,-0.08248670364734986,0.6792945838081278,0,-0.5380574690011573,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,3,1,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.7515494575463212,-0.5609748304808925,1,-0.4533712844366895,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,2,1,-1.688407606739758,-0.47454519624983954,2.0089333664952354,0.1076293552428666,0.6792945838081278,0,-0.4472457647628935,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,1.1766060602111441,-0.47454519624983954,-0.4736736092984604,0.12228485737999564,-0.5609748304808925,1,0.7988599517350203,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1,1,1,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,2.0316232164746784,-0.5609748304808925,1,3.535000079032271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.466377811794686,-0.5609748304808925,1,-0.0447116147705899,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,-0.5574811592591387,-0.47454519624983954,2.0089333664952354,1.2434307708703642,0.6792945838081278,0,0.09530026348760266,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,0.49805019172277265,-0.47454519624983954,2.0089333664952354,2.0316232164746784,0.6792945838081278,0,0.4717992047177954,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0,3,1,-1.537617413742342,3.1548090514635256,2.0089333664952354,0.35310901603977735,3.1598334123861687,0,-0.7470181967075967,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,1,-1.3868272207449261,3.1548090514635256,2.0089333664952354,0.35310901603977735,3.1598334123861687,0,-0.7470181967075967,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,2,0,0.19646980572794084,0.4327933656785018,-0.4736736092984604,0.0954164367952591,0.059159876663617626,0,-0.1497205234642343,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,1.553581542704684,0.4327933656785018,-0.4736736092984604,2.0316232164746784,0.059159876663617626,0,1.2376011734448926,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,0,2.609112893686595,-0.47454519624983954,-0.4736736092984604,0.0954164367952591,-0.5609748304808925,1,0.7603566852140173,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,1,-0.7836664487552625,0.4327933656785018,-0.4736736092984604,0.0954164367952591,0.059159876663617626,0,-0.1497205234642343,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,2,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.4975207538360851,-0.5609748304808925,1,-0.08934040096538873,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.2718649022266488,0.4327933656785018,0.7676298785983874,-0.17204647720734526,0.6792945838081278,0,-0.580838098402948,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,0,-1.61301251024105,0.4327933656785018,0.7676298785983874,0.6205719300423816,0.6792945838081278,0,-0.20222497781105653,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,-0.9344566417526784,-0.47454519624983954,2.0089333664952354,2.0316232164746784,0.6792945838081278,0,0.4717992047177954,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,2,0,-0.18050567676559892,-0.47454519624983954,-0.4736736092984604,0.0954164367952591,-0.5609748304808925,1,0.7603566852140173,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.7922575573158865,-0.5609748304808925,1,-0.5117072335129654,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3,0,-0.5574811592591387,-0.47454519624983954,-0.4736736092984604,-0.8217737386200644,-0.5609748304808925,1,-0.5540048219347654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3,1,-0.5574811592591387,-0.47454519624983954,-0.4736736092984604,-0.7949053180353277,-0.5609748304808925,1,-0.5155015554137624,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,2.458322700689179,-0.47454519624983954,-0.4736736092984604,0.12228485737999564,-0.5609748304808925,1,0.7988599517350203,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1.4027913497072682,0.4327933656785018,-0.4736736092984604,0.7597992003451073,0.059159876663617626,0,0.32631986261362045,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,2.0316232164746784,-0.5609748304808925,1,3.535000079032271,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0.7242354812188965,0.4327933656785018,0.7676298785983874,2.0316232164746784,0.6792945838081278,0,0.4717992047177954,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,3,1,0.49805019172277265,0.4327933656785018,-0.4736736092984604,-0.32470795780243905,0.059159876663617626,0,-0.4507460617193484,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.7961266098800885,-0.5609748304808925,1,-0.5172517038919898,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.7996305777176045,-0.47454519624983954,-0.4736736092984604,-0.7890040358414437,-0.5609748304808925,1,-0.5070448379669675,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,2,0,-0.10511058026689096,-0.47454519624983954,-0.4736736092984604,-0.515229485585116,-0.5609748304808925,1,-0.11471755389968619,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.5609748304808925,1,-0.49624992215326086,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,1,-0.6328762557578467,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.5609748304808925,1,-0.49624992215326086,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.4066909662617228,1.340131927606843,-0.4736736092984604,0.005040840282963516,0.6792945838081278,0,-0.49624992215326086,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.7836664487552625,-0.47454519624983954,-0.4736736092984604,-0.7890040358414437,-0.5609748304808925,1,-0.5070448379669675,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,1,-0.029715483768183015,-0.47454519624983954,4.491540342288931,-0.14517805662260871,1.9195639980971482,0,-0.7647226987133452,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.8215685615901446,-0.5609748304808925,1,-0.5537107969904231,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3,0,0.19646980572794084,-0.47454519624983954,-0.4736736092984604,-0.7910362654711258,-0.5609748304808925,1,-0.509957085034738,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,0,2.458322700689179,-0.47454519624983954,-0.4736736092984604,-0.661784506956406,-0.5609748304808925,1,-0.32473537128697505,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1.7797668322008078,1.340131927606843,-0.4736736092984604,1.3401180036363833,0.6792945838081278,0,0.14148318153106754,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,0,0.49805019172277265,-0.47454519624983954,-0.4736736092984604,0.11434646038905069,-0.5609748304808925,1,0.7874839866265421,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,3,1,-0.6328762557578467,-0.47454519624983954,-0.4736736092984604,-0.7961266098800885,-0.5609748304808925,1,-0.5172517038919898,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-1.0098517382513863,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.5609748304808925,1,-0.49624992215326086,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.7836664487552625,-0.47454519624983954,-0.4736736092984604,-0.466377811794686,-0.5609748304808925,1,-0.0447116147705899,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,1,0.34725999872535673,-0.47454519624983954,-0.4736736092984604,-0.539655322480331,-0.5609748304808925,1,-0.1497205234642343,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
